algorithm,size_mb,key_bits,object_id,tiempo_encryption_s,tiempo_decryption_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_enc_s,tiempo_io_read_enc_s
CHACHA20,1,256,30,0.004104,0.004089,0.000208,0.000248,0.000366,0.000281
CHACHA20,1,256,31,0.004104,0.003984,0.000275,0.000191,0.000386,0.000245
CHACHA20,10,256,1,0.043007,0.041851,0.003413,0.003029,0.002979,0.003182
CHACHA20,10,256,2,0.041830,0.041606,0.003304,0.002991,0.002843,0.002808
CHACHA20,10,256,3,0.041484,0.041443,0.002892,0.002643,0.003043,0.002563
CHACHA20,10,256,4,0.042160,0.041979,0.002904,0.002709,0.002872,0.002664
CHACHA20,10,256,5,0.042393,0.041547,0.002883,0.002719,0.002866,0.002758
CHACHA20,10,256,6,0.042049,0.041439,0.002805,0.002748,0.002869,0.002691
CHACHA20,10,256,7,0.041579,0.041391,0.002892,0.002623,0.003022,0.002652
CHACHA20,10,256,8,0.041718,0.041527,0.002916,0.003287,0.003186,0.003063
CHACHA20,10,256,9,0.041628,0.041375,0.002996,0.002635,0.002833,0.002647
CHACHA20,10,256,10,0.041797,0.042016,0.002853,0.002760,0.002790,0.002708
CHACHA20,10,256,11,0.041778,0.041530,0.002904,0.002607,0.003091,0.002519
CHACHA20,10,256,12,0.041562,0.041424,0.002946,0.002714,0.002941,0.002732
CHACHA20,10,256,13,0.041545,0.041367,0.002978,0.002671,0.002847,0.002662
CHACHA20,10,256,14,0.041869,0.041469,0.002818,0.002725,0.002889,0.002685
CHACHA20,10,256,15,0.041538,0.041412,0.002835,0.002601,0.003032,0.003009
CHACHA20,10,256,16,0.041772,0.042016,0.002973,0.003106,0.002882,0.002985
CHACHA20,10,256,17,0.041598,0.041346,0.003019,0.002607,0.002811,0.002743
CHACHA20,10,256,18,0.041794,0.041541,0.002818,0.002764,0.002855,0.002717
CHACHA20,10,256,19,0.041585,0.041408,0.002922,0.002571,0.002981,0.002527
CHACHA20,10,256,20,0.041503,0.041417,0.002951,0.002683,0.002909,0.002700
CHACHA20,10,256,21,0.041779,0.041566,0.002979,0.002672,0.002934,0.002723
CHACHA20,10,256,22,0.041939,0.041393,0.002959,0.002775,0.002859,0.002904
CHACHA20,10,256,23,0.041594,0.041507,0.002979,0.002589,0.002932,0.002604
CHACHA20,10,256,24,0.041521,0.042006,0.002876,0.003163,0.002850,0.002982
CHACHA20,10,256,25,0.041535,0.041605,0.002920,0.002640,0.002847,0.002718
CHACHA20,10,256,26,0.041850,0.041587,0.002764,0.002755,0.002881,0.002789
CHACHA20,10,256,27,0.041466,0.041428,0.002875,0.002655,0.002971,0.002555
CHACHA20,10,256,28,0.041549,0.041369,0.002921,0.002726,0.002893,0.002692
CHACHA20,10,256,29,0.041692,0.041559,0.002987,0.002682,0.002858,0.002728
CHACHA20,10,256,30,0.042049,0.041518,0.002785,0.002775,0.002918,0.002694
CHACHA20,10,256,31,0.041575,0.041366,0.002890,0.002638,0.002922,0.002631
CHACHA20,50,256,1,0.213398,0.214385,0.014798,0.015328,0.014190,0.018251
CHACHA20,50,256,2,0.216412,0.215756,0.015564,0.015787,0.017338,0.018872
CHACHA20,50,256,3,0.214790,0.213691,0.016065,0.017593,0.015208,0.017244
CHACHA20,50,256,4,0.214436,0.213336,0.015678,0.016273,0.014280,0.016993
CHACHA20,50,256,5,0.213237,0.212915,0.015732,0.016905,0.014348,0.017276
CHACHA20,50,256,6,0.214537,0.215036,0.015588,0.015539,0.015754,0.018047
CHACHA20,50,256,7,0.216662,0.215476,0.016214,0.016014,0.015317,0.017786
CHACHA20,50,256,8,0.214478,0.213826,0.014711,0.015936,0.015118,0.017157
CHACHA20,50,256,9,0.213614,0.213101,0.017107,0.016608,0.015389,0.018037
CHACHA20,50,256,10,0.213760,0.212841,0.015800,0.016638,0.014689,0.017679
CHACHA20,50,256,11,0.213398,0.214321,0.014816,0.015649,0.014242,0.017116
CHACHA20,50,256,12,0.216495,0.215528,0.014755,0.015687,0.015892,0.018461
CHACHA20,50,256,13,0.213636,0.212782,0.015327,0.017017,0.014378,0.017624
CHACHA20,50,256,14,0.214696,0.214001,0.015650,0.016464,0.015381,0.017626
CHACHA20,50,256,15,0.213319,0.212931,0.015885,0.016830,0.014277,0.017345
CHACHA20,50,256,16,0.213122,0.215553,0.015005,0.015245,0.014580,0.017626
CHACHA20,50,256,17,0.214288,0.214236,0.015574,0.015894,0.015706,0.017902
CHACHA20,50,256,18,0.213664,0.213512,0.014852,0.015712,0.014698,0.017238
CHACHA20,50,256,19,0.216640,0.214023,0.016948,0.016609,0.014492,0.017104
CHACHA20,50,256,20,0.216461,0.215033,0.014852,0.016673,0.015406,0.019470
CHACHA20,50,256,21,0.213709,0.215167,0.015434,0.015840,0.014932,0.017894
CHACHA20,50,256,22,0.216565,0.215872,0.015894,0.016290,0.016498,0.018408
CHACHA20,50,256,23,0.214583,0.214154,0.015693,0.015756,0.014953,0.017294
CHACHA20,50,256,24,0.214304,0.213303,0.015721,0.016320,0.014268,0.017498
CHACHA20,50,256,25,0.214264,0.214155,0.015722,0.017062,0.015750,0.018376
CHACHA20,50,256,26,0.214251,0.214795,0.015854,0.015781,0.014723,0.017700
CHACHA20,50,256,27,0.216502,0.215541,0.014763,0.015962,0.015367,0.017731
CHACHA20,50,256,28,0.213849,0.214093,0.015044,0.015636,0.015567,0.017439
CHACHA20,50,256,29,0.213728,0.213356,0.017237,0.016861,0.014417,0.017781
CHACHA20,50,256,30,0.212972,0.213215,0.015081,0.016480,0.015562,0.017838
CHACHA20,50,256,31,0.213407,0.214187,0.015850,0.015812,0.014476,0.017168
CHACHA20,100,256,1,0.431608,0.434896,0.030802,0.035346,0.030558,0.032769
CHACHA20,100,256,2,0.431329,0.434107,0.029074,0.033276,0.032818,0.034457
CHACHA20,100,256,3,0.432664,0.434738,0.030534,0.032186,0.036271,0.033814
CHACHA20,100,256,4,0.428931,0.428596,0.032818,0.033281,0.031817,0.035380
CHACHA20,100,256,5,0.428775,0.428005,0.031349,0.033114,0.029346,0.032595
CHACHA20,100,256,6,0.431690,0.430957,0.030307,0.036545,0.031062,0.034552
CHACHA20,100,256,7,0.432103,0.435350,0.030623,0.032916,0.032509,0.033129
CHACHA20,100,256,8,0.433438,0.434105,0.030347,0.032712,0.035043,0.035357
CHACHA20,100,256,9,0.431173,0.430454,0.032902,0.033476,0.030324,0.032800
CHACHA20,100,256,10,0.427206,0.428726,0.031146,0.033363,0.029550,0.033540
CHACHA20,100,256,11,0.430764,0.429729,0.030383,0.035815,0.030834,0.033391
CHACHA20,100,256,12,0.431173,0.434236,0.031345,0.033216,0.032225,0.033998
CHACHA20,100,256,13,0.432167,0.432275,0.031045,0.032311,0.031022,0.033752
CHACHA20,100,256,14,0.429584,0.430460,0.032588,0.033899,0.033085,0.034310
CHACHA20,100,256,15,0.428505,0.428286,0.031218,0.034455,0.029587,0.032592
CHACHA20,100,256,16,0.431563,0.432018,0.030613,0.035079,0.030680,0.035043
CHACHA20,100,256,17,0.431403,0.433162,0.031407,0.033263,0.031985,0.032908
CHACHA20,100,256,18,0.433062,0.433382,0.030203,0.033068,0.035017,0.035158
CHACHA20,100,256,19,0.431275,0.429706,0.032399,0.033061,0.030352,0.033351
CHACHA20,100,256,20,0.427381,0.429823,0.032582,0.033698,0.031399,0.033229
CHACHA20,100,256,21,0.431944,0.432075,0.030507,0.035704,0.030128,0.033543
CHACHA20,100,256,22,0.431407,0.433178,0.030031,0.033125,0.032467,0.033691
CHACHA20,100,256,23,0.434283,0.434834,0.030433,0.032222,0.035208,0.034017
CHACHA20,100,256,24,0.430726,0.429191,0.032938,0.034666,0.030063,0.033710
CHACHA20,100,256,25,0.429656,0.432585,0.031278,0.034395,0.031341,0.032771
CHACHA20,100,256,26,0.431380,0.430399,0.030567,0.035181,0.031085,0.034413
CHACHA20,100,256,27,0.432036,0.434816,0.029256,0.033044,0.032760,0.032798
CHACHA20,100,256,28,0.433963,0.434872,0.030515,0.033139,0.035141,0.035254
CHACHA20,100,256,29,0.430644,0.429684,0.032044,0.033663,0.031541,0.033763
CHACHA20,100,256,30,0.429049,0.429854,0.031575,0.033712,0.029837,0.033292
CHACHA20,100,256,31,0.432349,0.431340,0.030039,0.037668,0.031173,0.033015
CHACHA20,1000,256,1,4.294051,4.293274,0.303666,0.296679,0.299552,0.300768
CHACHA20,1000,256,2,4.275779,4.274117,0.308223,0.320623,0.292944,0.316124
CHACHA20,1000,256,3,4.281077,4.273569,0.292382,0.323360,0.302723,0.314113
CHACHA20,1000,256,4,4.279023,4.274567,0.306686,0.317948,0.297428,0.316363
CHACHA20,1000,256,5,4.280983,4.276851,0.306555,0.316854,0.291564,0.313306
CHACHA20,1000,256,6,4.272659,4.271738,0.302097,0.324098,0.287562,0.313014
CHACHA20,1000,256,7,4.286315,4.275414,0.293994,0.318925,0.303223,0.315868
CHACHA20,1000,256,8,4.279636,4.280715,0.309548,0.318419,0.295813,0.314101
CHACHA20,1000,256,9,4.279949,4.276036,0.303291,0.321945,0.291852,0.311603
CHACHA20,1000,256,10,4.277738,4.272589,0.301676,0.320379,0.289975,0.318197
CHACHA20,1000,256,11,4.285486,4.276409,0.304023,0.318293,0.298834,0.316244
CHACHA20,1000,256,12,4.278746,4.277730,0.306279,0.322509,0.298240,0.314003
CHACHA20,1000,256,13,4.277802,4.275335,0.302848,0.318576,0.289603,0.314466
CHACHA20,1000,256,14,4.275206,4.274632,0.311358,0.320709,0.289259,0.315574
CHACHA20,1000,256,15,4.278333,4.276121,0.301467,0.318315,0.302877,0.314701
CHACHA20,1000,256,16,4.280496,4.275474,0.307607,0.321336,0.297245,0.314078
CHACHA20,1000,256,17,4.283257,4.278345,0.307865,0.318958,0.290171,0.315036
CHACHA20,1000,256,18,4.271306,4.275349,0.305554,0.322150,0.293303,0.313430
CHACHA20,1000,256,19,4.280902,4.273864,0.297088,0.321724,0.304158,0.315575
CHACHA20,1000,256,20,4.282751,4.277659,0.311715,0.319187,0.287533,0.316177
CHACHA20,1000,256,21,4.278076,4.277961,0.308832,0.322145,0.295896,0.312751
CHACHA20,1000,256,22,4.270132,4.269393,0.312233,0.322913,0.294115,0.316154
CHACHA20,1000,256,23,4.280238,4.276846,0.302942,0.321395,0.307189,0.315323
CHACHA20,1000,256,24,4.275792,4.279712,0.316729,0.319119,0.293532,0.317325
CHACHA20,1000,256,25,4.279062,4.273251,0.314210,0.321204,0.293949,0.312579
CHACHA20,1000,256,26,4.269259,4.273295,0.311519,0.321684,0.294166,0.313472
CHACHA20,1000,256,27,4.281846,4.274685,0.304308,0.321843,0.305170,0.319607
CHACHA20,1000,256,28,4.277728,4.275649,0.316011,0.320315,0.290023,0.315261
CHACHA20,1000,256,29,4.279715,4.273606,0.316809,0.322723,0.295049,0.313664
CHACHA20,1000,256,30,4.270004,4.271242,0.312694,0.323058,0.288762,0.317668
CHACHA20,1000,256,31,4.278393,4.277178,0.310453,0.321673,0.300446,0.315248
