task,duration_seconds
verify_in,0.2668
fog_preprocessing,5.8120
integrity_out,0.0107
verify_in,0.2707
fog_preprocessing,5.8166
verify_in,0.2728
verify_in,0.2660
verify_in,0.2649
verify_in,0.2767
verify_in,0.2640
verify_in,0.2630
verify_in,0.2649
verify_in,0.2718
verify_in,0.2704
verify_in,0.2682
verify_in,0.2705
verify_in,0.2704
verify_in,0.2711
verify_in,0.2703
verify_in,0.2710
verify_in,0.2696
verify_in,0.2680
verify_in,0.2706
verify_in,0.2734
verify_in,0.2708
verify_in,0.2704
encode_out,0.0358
encrypt_out,0.0391
decode_in,0.0400
decrypt_in,0.0140
decompress_in,0.0246
verify_in,0.0081
cloud_inference,2.8323
fog_preprocessing,5.8418
verify_in,0.2720
integrity_out,0.0098
fog_preprocessing,5.7940
verify_in,0.2726
fog_preprocessing,5.8218
fog_preprocessing,5.8008
verify_in,0.2709
encrypt_out,0.0120
decode_in,0.0126
compress_out,0.0169
decrypt_in,0.0175
fog_preprocessing,5.8138
integrity_out,0.0110
fog_preprocessing,5.8017
fog_preprocessing,5.7860
fog_preprocessing,5.8130
encrypt_out,0.0150
decode_in,0.0156
compress_out,0.0172
decrypt_in,0.0178
fog_preprocessing,5.7994
integrity_out,0.0106
fog_preprocessing,5.7981
fog_preprocessing,5.8068
encrypt_out,0.0090
decode_in,0.0096
compress_out,0.0170
decrypt_in,0.0175
fog_preprocessing,5.7977
integrity_out,0.0111
fog_preprocessing,5.8003
integrity_out,0.0106
integrity_out,0.0099
fog_preprocessing,5.7969
integrity_out,0.0105
fog_preprocessing,5.7978
integrity_out,0.0117
integrity_out,0.0099
fog_preprocessing,5.7870
integrity_out,0.0107
fog_preprocessing,5.8194
integrity_out,0.0129
integrity_out,0.0103
fog_preprocessing,5.8001
integrity_out,0.0124
fog_preprocessing,5.7971
integrity_out,0.0114
integrity_out,0.0103
fog_preprocessing,5.8068
integrity_out,0.0115
integrity_out,0.0099
fog_preprocessing,5.7867
integrity_out,0.0098
fog_preprocessing,5.8008
integrity_out,0.0097
integrity_out,0.0087
fog_preprocessing,5.7923
integrity_out,0.0101
fog_preprocessing,5.8033
integrity_out,0.0097
integrity_out,0.0091
fog_preprocessing,5.8118
integrity_out,0.0097
fog_preprocessing,5.7927
integrity_out,0.0096
integrity_out,0.0085
fog_preprocessing,5.8049
integrity_out,0.0102
fog_preprocessing,5.7897
integrity_out,0.0095
fog_preprocessing,5.8013
fog_preprocessing,5.8095
encrypt_out,0.0101
decode_in,0.0106
fog_preprocessing,5.7946
integrity_out,0.0102
compress_out,0.0160
decrypt_in,0.0164
compress_out,0.0137
decrypt_in,0.0142
fog_preprocessing,5.7885
integrity_out,0.0106
compress_out,0.0151
decrypt_in,0.0156
fog_preprocessing,5.7941
integrity_out,0.0098
fog_preprocessing,5.8107
fog_preprocessing,5.8045
fog_preprocessing,5.8086
fog_preprocessing,5.8120
fog_preprocessing,5.7906
fog_preprocessing,5.8014
fog_preprocessing,5.8035
fog_preprocessing,5.8013
fog_preprocessing,5.8237
fog_preprocessing,5.7950
fog_preprocessing,5.8045
fog_preprocessing,5.7978
fog_preprocessing,5.8150
fog_preprocessing,5.7929
fog_preprocessing,5.8045
fog_preprocessing,5.8224
fog_preprocessing,5.8009
fog_preprocessing,5.8106
fog_preprocessing,5.7938
fog_preprocessing,5.8062
fog_preprocessing,5.7939
integrity_out,0.0095
fog_preprocessing,5.8059
compress_out,0.0199
decrypt_in,0.0205
integrity_out,0.0085
fog_preprocessing,5.8190
integrity_out,0.0092
integrity_out,0.0088
fog_preprocessing,5.8068
encode_out,0.0274
encrypt_out,0.0087
decode_in,0.0093
integrity_out,0.0086
compress_out,0.0145
decrypt_in,0.0151
encrypt_out,0.0351
decode_in,0.0361
integrity_out,0.0083
integrity_out,0.0081
decrypt_in,0.0147
integrity_out,0.0080
encode_out,0.0259
decompress_in,0.0330
encrypt_out,0.0077
decode_in,0.0082
integrity_out,0.0087
encrypt_out,0.0293
decode_in,0.0301
compress_out,0.0140
decrypt_in,0.0146
verify_in,0.0075
integrity_out,0.0080
decrypt_in,0.0092
integrity_out,0.0080
encode_out,0.0358
encrypt_out,0.0079
decode_in,0.0084
integrity_out,0.0081
compress_out,0.0137
decrypt_in,0.0143
integrity_out,0.0083
compress_out,0.0137
decrypt_in,0.0143
compress_out,0.0122
decrypt_in,0.0128
integrity_out,0.0079
compress_out,0.0132
decrypt_in,0.0139
integrity_out,0.0120
compress_out,0.0152
decrypt_in,0.0158
compress_out,0.0278
decrypt_in,0.0286
integrity_out,0.0080
compress_out,0.0131
decrypt_in,0.0137
integrity_out,0.0082
compress_out,0.0140
decrypt_in,0.0146
compress_out,0.0131
decrypt_in,0.0137
integrity_out,0.0081
compress_out,0.0136
decrypt_in,0.0141
integrity_out,0.0083
compress_out,0.0135
decrypt_in,0.0140
compress_out,0.0132
decrypt_in,0.0137
integrity_out,0.0302
compress_out,0.0141
decrypt_in,0.0147
compress_out,0.0130
decrypt_in,0.0136
integrity_out,0.0085
compress_out,0.0131
decrypt_in,0.0137
integrity_out,0.0079
compress_out,0.0141
decrypt_in,0.0147
compress_out,0.0315
decrypt_in,0.0323
integrity_out,0.0085
compress_out,0.0133
decrypt_in,0.0139
integrity_out,0.0084
compress_out,0.0134
decrypt_in,0.0140
compress_out,0.0131
decrypt_in,0.0137
integrity_out,0.0083
compress_out,0.0126
decrypt_in,0.0131
integrity_out,0.0081
compress_out,0.0130
decrypt_in,0.0135
compress_out,0.0125
decrypt_in,0.0130
integrity_out,0.0081
compress_out,0.0293
decrypt_in,0.0299
integrity_out,0.0085
compress_out,0.0129
decrypt_in,0.0135
integrity_out,0.0083
integrity_out,0.0081
encode_out,0.0222
integrity_out,0.0084
compress_out,0.0141
decrypt_in,0.0146
encrypt_out,0.0082
decode_in,0.0088
encrypt_out,0.0079
decode_in,0.0084
integrity_out,0.0083
compress_out,0.0128
decrypt_in,0.0133
encrypt_out,0.0081
decode_in,0.0085
integrity_out,0.0083
compress_out,0.0133
decrypt_in,0.0138
integrity_out,0.0082
integrity_out,0.0081
integrity_out,0.0083
integrity_out,0.0086
integrity_out,0.0084
integrity_out,0.0080
integrity_out,0.0078
integrity_out,0.0084
integrity_out,0.0080
integrity_out,0.0085
integrity_out,0.0083
integrity_out,0.0080
integrity_out,0.0082
integrity_out,0.0083
integrity_out,0.0085
integrity_out,0.0080
integrity_out,0.0081
integrity_out,0.0082
integrity_out,0.0082
integrity_out,0.0078
integrity_out,0.0082
compress_out,0.0136
decrypt_in,0.0142
integrity_out,0.0082
encrypt_out,0.0078
decode_in,0.0082
compress_out,0.0134
decrypt_in,0.0139
integrity_out,0.0080
compress_out,0.0131
decrypt_in,0.0136
compress_out,0.0131
decrypt_in,0.0136
integrity_out,0.0084
encode_out,0.0218
compress_out,0.0265
decrypt_in,0.0272
encrypt_out,0.0081
decode_in,0.0087
compress_out,0.0133
decrypt_in,0.0139
compress_out,0.0127
decrypt_in,0.0133
compress_out,0.0130
decrypt_in,0.0135
encode_out,0.0395
compress_out,0.0129
decrypt_in,0.0135
encrypt_out,0.0124
decode_in,0.0130
compress_out,0.0144
decrypt_in,0.0150
compress_out,0.0135
decrypt_in,0.0141
encode_out,0.0384
compress_out,0.0127
decrypt_in,0.0133
encrypt_out,0.0080
decode_in,0.0087
compress_out,0.0134
decrypt_in,0.0140
encrypt_out,0.0078
decode_in,0.0083
encrypt_out,0.0077
decode_in,0.0082
compress_out,0.0133
decrypt_in,0.0139
encrypt_out,0.0077
decode_in,0.0082
compress_out,0.0254
decrypt_in,0.0260
encrypt_out,0.0078
decode_in,0.0083
encrypt_out,0.0089
decode_in,0.0093
compress_out,0.0317
decrypt_in,0.0324
encrypt_out,0.0135
decode_in,0.0141
compress_out,0.0129
decrypt_in,0.0134
encrypt_out,0.0076
decode_in,0.0083
encrypt_out,0.0080
decode_in,0.0084
compress_out,0.0129
decrypt_in,0.0136
encrypt_out,0.0077
decode_in,0.0082
compress_out,0.0135
decrypt_in,0.0141
encrypt_out,0.0161
decode_in,0.0166
encrypt_out,0.0082
decode_in,0.0087
compress_out,0.0136
decrypt_in,0.0141
encrypt_out,0.0081
decode_in,0.0085
encrypt_out,0.0077
decode_in,0.0082
compress_out,0.0297
decrypt_in,0.0303
encrypt_out,0.0078
decode_in,0.0084
compress_out,0.0132
decrypt_in,0.0138
encrypt_out,0.0078
decode_in,0.0083
encrypt_out,0.0085
decode_in,0.0089
compress_out,0.0133
decrypt_in,0.0139
encrypt_out,0.0075
decode_in,0.0080
compress_out,0.0133
decrypt_in,0.0138
encrypt_out,0.0082
decode_in,0.0088
encrypt_out,0.0077
decode_in,0.0082
compress_out,0.0135
decrypt_in,0.0141
encrypt_out,0.0315
decode_in,0.0323
compress_out,0.0140
decrypt_in,0.0146
encrypt_out,0.0080
decode_in,0.0086
encrypt_out,0.0082
decode_in,0.0087
compress_out,0.0131
decrypt_in,0.0136
encrypt_out,0.0078
decode_in,0.0083
compress_out,0.0138
decrypt_in,0.0143
encrypt_out,0.0223
decode_in,0.0229
compress_out,0.0134
decrypt_in,0.0140
compress_out,0.0128
decrypt_in,0.0134
compress_out,0.0159
decrypt_in,0.0174
encrypt_out,0.0096
decode_in,0.0101
encode_out,0.0198
encode_out,0.0344
compress_out,0.0135
decrypt_in,0.0142
encrypt_out,0.0085
decode_in,0.0091
encode_out,0.0210
compress_out,0.0137
decrypt_in,0.0144
encrypt_out,0.0083
decode_in,0.0089
compress_out,0.0139
decrypt_in,0.0145
compress_out,0.0134
decrypt_in,0.0140
compress_out,0.0139
decrypt_in,0.0145
compress_out,0.0131
decrypt_in,0.0138
compress_out,0.0132
decrypt_in,0.0138
compress_out,0.0138
decrypt_in,0.0144
compress_out,0.0186
decrypt_in,0.0193
compress_out,0.0141
decrypt_in,0.0148
compress_out,0.0202
decrypt_in,0.0209
compress_out,0.0136
decrypt_in,0.0142
compress_out,0.0144
decrypt_in,0.0151
compress_out,0.0140
decrypt_in,0.0146
compress_out,0.0141
decrypt_in,0.0147
compress_out,0.0137
decrypt_in,0.0143
compress_out,0.0252
decrypt_in,0.0258
compress_out,0.0140
decrypt_in,0.0146
compress_out,0.0253
decrypt_in,0.0259
compress_out,0.0145
decrypt_in,0.0151
compress_out,0.0151
decrypt_in,0.0160
compress_out,0.0133
decrypt_in,0.0141
compress_out,0.0133
decrypt_in,0.0139
encrypt_out,0.0087
decode_in,0.0092
compress_out,0.0147
decrypt_in,0.0152
encode_out,0.0307
encrypt_out,0.0092
decode_in,0.0097
compress_out,0.0148
decrypt_in,0.0154
encrypt_out,0.0083
decode_in,0.0088
encrypt_out,0.0083
decode_in,0.0087
cloud_inference,2.8322
compress_out,0.0212
decrypt_in,0.0218
encrypt_out,0.0079
decompress_in,0.0222
encode_out,0.0223
encrypt_out,0.0281
decode_in,0.0288
encrypt_out,0.0085
decode_in,0.0091
encrypt_out,0.0084
decode_in,0.0090
encrypt_out,0.0085
decode_in,0.0089
encrypt_out,0.0333
decode_in,0.0340
encrypt_out,0.0084
decode_in,0.0088
encode_out,0.0218
encrypt_out,0.0282
decode_in,0.0290
encrypt_out,0.0084
decode_in,0.0091
encrypt_out,0.0087
decode_in,0.0092
encrypt_out,0.0260
decode_in,0.0268
encrypt_out,0.0088
decode_in,0.0092
encode_out,0.0212
encrypt_out,0.0245
decode_in,0.0252
encrypt_out,0.0083
decode_in,0.0089
encrypt_out,0.0249
decode_in,0.0257
encode_out,0.0209
encode_out,0.0199
encrypt_out,0.0254
decode_in,0.0262
encrypt_out,0.0082
decode_in,0.0088
encrypt_out,0.0249
decode_in,0.0257
encode_out,0.0347
encrypt_out,0.0245
decode_in,0.0253
encrypt_out,0.0085
decode_in,0.0092
verify_in,0.0086
encode_out,0.0221
encrypt_out,0.0270
decode_in,0.0278
decrypt_in,0.0096
encode_out,0.0301
decrypt_in,0.0082
encrypt_out,0.0083
decode_in,0.0090
encrypt_out,0.0268
decode_in,0.0276
decrypt_in,0.0094
encode_out,0.0362
decrypt_in,0.0094
encrypt_out,0.0086
decode_in,0.0092
encode_out,0.0215
encrypt_out,0.0268
decode_in,0.0275
decrypt_in,0.0092
encode_out,0.0212
decrypt_in,0.0090
encrypt_out,0.0085
decode_in,0.0090
encrypt_out,0.0260
decode_in,0.0266
encode_out,0.0215
encrypt_out,0.0244
decode_in,0.0251
encrypt_out,0.0292
decode_in,0.0299
decrypt_in,0.0091
decrypt_in,0.0088
encode_out,0.0226
encrypt_out,0.0271
decode_in,0.0278
encode_out,0.0214
decrypt_in,0.0091
encrypt_out,0.0086
decode_in,0.0091
encode_out,0.0239
encode_out,0.0330
encrypt_out,0.0086
decode_in,0.0093
encode_out,0.0213
encrypt_out,0.0301
decode_in,0.0310
encode_out,0.0218
encode_out,0.0225
encrypt_out,0.0086
decode_in,0.0092
encode_out,0.0221
encrypt_out,0.0088
decode_in,0.0094
encode_out,0.0252
encode_out,0.0213
encrypt_out,0.0085
decode_in,0.0091
encode_out,0.0508
encrypt_out,0.0086
decode_in,0.0092
encode_out,0.0340
encode_out,0.0221
encrypt_out,0.0089
decode_in,0.0095
encode_out,0.0218
encrypt_out,0.0084
decode_in,0.0090
encode_out,0.0230
encrypt_out,0.0086
decode_in,0.0093
encrypt_out,0.0085
decode_in,0.0091
encrypt_out,0.0083
decode_in,0.0088
encode_out,0.0414
encrypt_out,0.0080
decode_in,0.0090
encode_out,0.0221
encrypt_out,0.0085
decode_in,0.0091
encode_out,0.0225
encrypt_out,0.0085
decode_in,0.0090
encrypt_out,0.0089
decode_in,0.0093
encrypt_out,0.0087
decode_in,0.0091
encrypt_out,0.0088
decode_in,0.0092
encrypt_out,0.0081
decode_in,0.0086
encrypt_out,0.0084
decode_in,0.0088
encrypt_out,0.0084
decode_in,0.0088
encrypt_out,0.0079
decode_in,0.0091
encrypt_out,0.0331
decode_in,0.0338
encrypt_out,0.0080
decode_in,0.0086
encrypt_out,0.0230
decode_in,0.0237
encrypt_out,0.0080
decode_in,0.0086
encrypt_out,0.0084
decode_in,0.0089
encrypt_out,0.0076
decode_in,0.0080
encrypt_out,0.0084
decode_in,0.0089
encrypt_out,0.0077
decode_in,0.0082
encrypt_out,0.0082
decode_in,0.0087
encrypt_out,0.0084
decode_in,0.0088
encrypt_out,0.0083
decode_in,0.0087
encrypt_out,0.0078
decode_in,0.0082
encrypt_out,0.0083
decode_in,0.0088
encode_out,0.0420
encrypt_out,0.0075
decode_in,0.0080
encode_out,0.0219
encrypt_out,0.0326
decode_in,0.0333
encode_out,0.0442
encode_out,0.0213
encrypt_out,0.0086
decode_in,0.0091
encode_out,0.0487
encode_out,0.0217
encode_out,0.0644
encode_out,0.0397
encode_out,0.0309
encode_out,0.0215
encode_out,0.0216
encode_out,0.0393
encode_out,0.0220
encode_out,0.0215
encode_out,0.0411
encode_out,0.0224
encode_out,0.0209
encode_out,0.0216
encode_out,0.0248
encode_out,0.0247
encode_out,0.0255
encode_out,0.0224
encode_out,0.0238
encode_out,0.0228
encode_out,0.0215
encode_out,0.0209
encode_out,0.0211
encode_out,0.0200
encode_out,0.0210
encode_out,0.0370
encode_out,0.0442
encode_out,0.0228
encode_out,0.0212
encode_out,0.0381
encode_out,0.0225
encode_out,0.0213
encode_out,0.0540
encode_out,0.0202
encode_out,0.0310
encode_out,0.0210
encode_out,0.0201
encode_out,0.0571
encode_out,0.0224
encode_out,0.0217
encode_out,0.0319
encode_out,0.0206
encode_out,0.0483
encode_out,0.0207
encode_out,0.0202
encode_out,0.0213
encode_out,0.0203
encode_out,0.0363
cloud_inference,2.6414
encrypt_out,0.0311
encode_out,0.0495
decode_in,0.0319
decrypt_in,0.0103
encode_out,0.0209
decompress_in,0.0172
encode_out,0.0210
encrypt_out,0.0256
decode_in,0.0264
decompress_in,0.0166
encode_out,0.0368
decrypt_in,0.0089
encode_out,0.0215
decompress_in,0.0174
encrypt_out,0.0300
decode_in,0.0307
decompress_in,0.0173
encrypt_out,0.0290
decode_in,0.0304
decrypt_in,0.0088
decompress_in,0.0172
encrypt_out,0.0279
decode_in,0.0286
decompress_in,0.0166
decrypt_in,0.0090
encrypt_out,0.0295
decode_in,0.0306
decrypt_in,0.0091
decompress_in,0.0170
decompress_in,0.0183
encrypt_out,0.0283
decode_in,0.0291
decrypt_in,0.0092
encrypt_out,0.0284
decode_in,0.0290
decompress_in,0.0176
encrypt_out,0.0286
decode_in,0.0294
encrypt_out,0.0261
decode_in,0.0269
encrypt_out,0.0253
decode_in,0.0261
encrypt_out,0.0265
decode_in,0.0272
encrypt_out,0.0269
decode_in,0.0277
encrypt_out,0.0257
decode_in,0.0266
encrypt_out,0.0256
decode_in,0.0264
encrypt_out,0.0260
decode_in,0.0268
encrypt_out,0.0263
decode_in,0.0271
encrypt_out,0.0273
decode_in,0.0281
encrypt_out,0.0253
decode_in,0.0262
encrypt_out,0.0252
decode_in,0.0261
encrypt_out,0.0263
decode_in,0.0271
encrypt_out,0.0264
decode_in,0.0273
encrypt_out,0.0261
decode_in,0.0270
encrypt_out,0.0263
decode_in,0.0271
encrypt_out,0.0260
decode_in,0.0268
encrypt_out,0.0266
decode_in,0.0274
encrypt_out,0.0252
decode_in,0.0259
encrypt_out,0.0261
decode_in,0.0269
encrypt_out,0.0247
decode_in,0.0255
encrypt_out,0.0451
decode_in,0.0464
encrypt_out,0.0314
decode_in,0.0329
encrypt_out,0.0276
decode_in,0.0285
encrypt_out,0.0257
decode_in,0.0264
encrypt_out,0.0260
decode_in,0.0267
encrypt_out,0.0248
decode_in,0.0254
encrypt_out,0.0255
decode_in,0.0262
encrypt_out,0.0240
decode_in,0.0247
encrypt_out,0.0238
decode_in,0.0246
encrypt_out,0.0255
decode_in,0.0263
encrypt_out,0.0254
decode_in,0.0262
encrypt_out,0.0255
decode_in,0.0264
encrypt_out,0.0254
decode_in,0.0262
encrypt_out,0.0423
decode_in,0.0432
encrypt_out,0.0423
decode_in,0.0434
encrypt_out,0.0282
decode_in,0.0290
encrypt_out,0.0253
decode_in,0.0260
encrypt_out,0.0256
decode_in,0.0265
encrypt_out,0.0250
decode_in,0.0260
encrypt_out,0.0254
decode_in,0.0260
encrypt_out,0.0244
decode_in,0.0251
encrypt_out,0.0252
decode_in,0.0259
encrypt_out,0.0245
decode_in,0.0253
encrypt_out,0.0259
decode_in,0.0265
encrypt_out,0.0256
decode_in,0.0263
encrypt_out,0.0259
decode_in,0.0266
encrypt_out,0.0255
decode_in,0.0262
encrypt_out,0.0263
decode_in,0.0269
encrypt_out,0.0276
decode_in,0.0283
encrypt_out,0.0263
decode_in,0.0273
encrypt_out,0.0252
decode_in,0.0271
encrypt_out,0.0255
decode_in,0.0264
encrypt_out,0.0475
decode_in,0.0484
encrypt_out,0.0307
decode_in,0.0319
encrypt_out,0.0294
decode_in,0.0303
encrypt_out,0.0272
decode_in,0.0285
encrypt_out,0.0279
decode_in,0.0288
encrypt_out,0.0262
decode_in,0.0271
encrypt_out,0.0254
decode_in,0.0262
encrypt_out,0.0254
decode_in,0.0262
encrypt_out,0.0254
decode_in,0.0263
encrypt_out,0.0382
decode_in,0.0394
encrypt_out,0.0268
decode_in,0.0275
encrypt_out,0.0254
decode_in,0.0263
encrypt_out,0.0270
decode_in,0.0277
encrypt_out,0.0264
decode_in,0.0272
encrypt_out,0.0256
decode_in,0.0265
encrypt_out,0.0264
decode_in,0.0273
decrypt_in,0.0096
decompress_in,0.0254
encrypt_out,0.0292
decode_in,0.0300
verify_in,0.0076
encrypt_out,0.0488
decode_in,0.0495
decrypt_in,0.0091
verify_in,0.0074
encrypt_out,0.0315
decode_in,0.0324
decompress_in,0.0168
encrypt_out,0.0293
decode_in,0.0301
verify_in,0.0076
decrypt_in,0.0082
verify_in,0.0074
decrypt_in,0.0082
decompress_in,0.0178
verify_in,0.0077
decrypt_in,0.0101
verify_in,0.0074
decompress_in,0.0172
decrypt_in,0.0095
decompress_in,0.0374
verify_in,0.0073
verify_in,0.0072
decrypt_in,0.0088
decompress_in,0.0175
decrypt_in,0.0085
verify_in,0.0075
decrypt_in,0.0082
decrypt_in,0.0083
decrypt_in,0.0082
decrypt_in,0.0086
decrypt_in,0.0092
decrypt_in,0.0099
decrypt_in,0.0091
decrypt_in,0.0089
decrypt_in,0.0083
decrypt_in,0.0091
decrypt_in,0.0087
decrypt_in,0.0084
decrypt_in,0.0085
decrypt_in,0.0087
decrypt_in,0.0091
decrypt_in,0.0086
decrypt_in,0.0085
decrypt_in,0.0095
decrypt_in,0.0087
decrypt_in,0.0281
decrypt_in,0.0084
decrypt_in,0.0085
decrypt_in,0.0080
decrypt_in,0.0278
decrypt_in,0.0084
decrypt_in,0.0089
decrypt_in,0.0082
decrypt_in,0.0083
decrypt_in,0.0079
decrypt_in,0.0084
decrypt_in,0.0084
decrypt_in,0.0084
decrypt_in,0.0082
decrypt_in,0.0089
decrypt_in,0.0088
decrypt_in,0.0091
decrypt_in,0.0080
decrypt_in,0.0265
decrypt_in,0.0085
decrypt_in,0.0088
decrypt_in,0.0081
decrypt_in,0.0085
decrypt_in,0.0082
decrypt_in,0.0083
decrypt_in,0.0079
decrypt_in,0.0082
decrypt_in,0.0110
decrypt_in,0.0099
decrypt_in,0.0116
decrypt_in,0.0097
decrypt_in,0.0084
decrypt_in,0.0087
decrypt_in,0.0080
decrypt_in,0.0219
decrypt_in,0.0082
decrypt_in,0.0087
decrypt_in,0.0082
decrypt_in,0.0088
decrypt_in,0.0084
decrypt_in,0.0086
decrypt_in,0.0085
decrypt_in,0.0102
decrypt_in,0.0099
decrypt_in,0.0092
decrypt_in,0.0088
decrypt_in,0.0087
decrypt_in,0.0084
decrypt_in,0.0087
decrypt_in,0.0078
decompress_in,0.0185
verify_in,0.0077
decrypt_in,0.0086
cloud_inference,2.5794
decrypt_in,0.0135
decompress_in,0.0188
cloud_inference,2.6221
decrypt_in,0.0115
verify_in,0.0076
decrypt_in,0.0085
cloud_inference,2.6798
decompress_in,0.0230
cloud_inference,2.6752
decompress_in,0.0209
verify_in,0.0073
cloud_inference,2.6228
decompress_in,0.0201
cloud_inference,2.6039
verify_in,0.0085
decompress_in,0.0212
verify_in,0.0072
cloud_inference,2.6331
cloud_inference,2.6932
decompress_in,0.0213
verify_in,0.0074
decompress_in,0.0167
cloud_inference,2.6126
decompress_in,0.0208
decompress_in,0.0172
decompress_in,0.0186
decompress_in,0.0178
decompress_in,0.0170
decompress_in,0.0177
decompress_in,0.0172
decompress_in,0.0175
decompress_in,0.0189
decompress_in,0.0171
decompress_in,0.0175
decompress_in,0.0175
decompress_in,0.0171
decompress_in,0.0179
decompress_in,0.0172
decompress_in,0.0179
decompress_in,0.0171
decompress_in,0.0175
decompress_in,0.0171
decompress_in,0.0178
decompress_in,0.0172
decompress_in,0.0170
decompress_in,0.0169
decompress_in,0.0175
decompress_in,0.0353
decompress_in,0.0360
decompress_in,0.0170
decompress_in,0.0173
decompress_in,0.0183
decompress_in,0.0179
decompress_in,0.0178
decompress_in,0.0336
decompress_in,0.0167
decompress_in,0.0176
decompress_in,0.0180
decompress_in,0.0174
decompress_in,0.0176
decompress_in,0.0172
decompress_in,0.0175
decompress_in,0.0179
decompress_in,0.0176
decompress_in,0.0169
decompress_in,0.0176
decompress_in,0.0175
decompress_in,0.0177
decompress_in,0.0171
decompress_in,0.0180
decompress_in,0.0174
decompress_in,0.0173
decompress_in,0.0176
decompress_in,0.0172
decompress_in,0.0171
decompress_in,0.0176
decompress_in,0.0173
decompress_in,0.0181
decompress_in,0.0175
decompress_in,0.0343
decompress_in,0.0169
decompress_in,0.0179
decompress_in,0.0180
decompress_in,0.0179
decompress_in,0.0173
decompress_in,0.0292
decompress_in,0.0181
decompress_in,0.0171
decompress_in,0.0172
decompress_in,0.0177
decompress_in,0.0186
decompress_in,0.0181
verify_in,0.0085
cloud_inference,4.1925
decompress_in,0.0222
decompress_in,0.0182
verify_in,0.0074
decompress_in,0.0177
cloud_inference,2.6627
decompress_in,0.0375
verify_in,0.0073
verify_in,0.0073
cloud_inference,2.6472
verify_in,0.0084
cloud_inference,2.7455
verify_in,0.0092
cloud_inference,2.6932
verify_in,0.0087
cloud_inference,2.6812
verify_in,0.0081
verify_in,0.0076
verify_in,0.0075
verify_in,0.0077
verify_in,0.0074
verify_in,0.0075
verify_in,0.0074
verify_in,0.0075
verify_in,0.0074
verify_in,0.0075
verify_in,0.0074
verify_in,0.0075
verify_in,0.0074
verify_in,0.0074
verify_in,0.0074
verify_in,0.0072
verify_in,0.0074
verify_in,0.0075
verify_in,0.0075
verify_in,0.0075
verify_in,0.0073
verify_in,0.0074
verify_in,0.0073
verify_in,0.0072
verify_in,0.0075
verify_in,0.0072
verify_in,0.0074
verify_in,0.0075
verify_in,0.0075
verify_in,0.0073
verify_in,0.0072
verify_in,0.0073
verify_in,0.0075
verify_in,0.0075
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0072
verify_in,0.0074
verify_in,0.0073
verify_in,0.0073
verify_in,0.0074
verify_in,0.0073
verify_in,0.0072
verify_in,0.0073
verify_in,0.0075
verify_in,0.0075
verify_in,0.0073
verify_in,0.0074
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0072
verify_in,0.0072
verify_in,0.0073
verify_in,0.0074
verify_in,0.0072
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0074
verify_in,0.0072
verify_in,0.0072
verify_in,0.0073
verify_in,0.0073
verify_in,0.0073
verify_in,0.0072
cloud_inference,4.2295
verify_in,0.0088
verify_in,0.0082
cloud_inference,2.5913
verify_in,0.0089
verify_in,0.0079
cloud_inference,2.6159
cloud_inference,2.6174
cloud_inference,2.7985
cloud_inference,4.1622
cloud_inference,4.2425
cloud_inference,4.3181
cloud_inference,4.2565
cloud_inference,3.6484
cloud_inference,2.6008
cloud_inference,2.6652
cloud_inference,2.6246
cloud_inference,4.2887
cloud_inference,4.3339
cloud_inference,4.2680
cloud_inference,2.6513
cloud_inference,2.6268
cloud_inference,4.3436
cloud_inference,4.3506
cloud_inference,4.4081
cloud_inference,4.2566
cloud_inference,4.4526
cloud_inference,4.3709
cloud_inference,4.2748
cloud_inference,4.2528
cloud_inference,3.4925
cloud_inference,2.6391
cloud_inference,2.6456
cloud_inference,2.5840
cloud_inference,4.2443
cloud_inference,4.2242
cloud_inference,4.2794
cloud_inference,4.3144
cloud_inference,4.3439
cloud_inference,3.8423
cloud_inference,2.6093
cloud_inference,4.3045
cloud_inference,4.3002
cloud_inference,4.3254
cloud_inference,4.3495
cloud_inference,4.4408
cloud_inference,4.2821
cloud_inference,4.2553
cloud_inference,4.3175
cloud_inference,4.3270
cloud_inference,4.3101
cloud_inference,4.7690
cloud_inference,4.2208
cloud_inference,4.2216
cloud_inference,4.2531
cloud_inference,4.3477
cloud_inference,4.2932
cloud_inference,4.3485
cloud_inference,4.3402
cloud_inference,4.3020
cloud_inference,4.2780
cloud_inference,4.2643
cloud_inference,4.2657
cloud_inference,4.2884
cloud_inference,4.2845
cloud_inference,4.2911
cloud_inference,4.3763
cloud_inference,4.4623
cloud_inference,4.3106
cloud_inference,4.3757
cloud_inference,4.2999
cloud_inference,4.3217
cloud_inference,4.2501
cloud_inference,3.8445
cloud_inference,2.6505
cloud_inference,2.6420
cloud_inference,4.2914
cloud_inference,4.3211
cloud_inference,4.4986
cloud_inference,4.3283
cloud_inference,4.3102
cloud_inference,4.3887
cloud_inference,4.9437
cloud_inference,4.2581
cloud_inference,4.2630
