task,duration_seconds
verify_in,0.3050
fog_preprocessing,6.1370
integrity_out,0.0121
verify_in,0.3122
fog_preprocessing,6.1091
integrity_out,0.0118
fog_preprocessing,6.0626
verify_in,0.3117
fog_preprocessing,5.9376
fog_preprocessing,6.2726
integrity_out,0.0100
compress_out,0.0240
decrypt_in,0.0248
verify_in,0.3205
verify_in,0.3210
verify_in,0.2971
verify_in,0.3266
verify_in,0.3199
verify_in,0.2662
verify_in,0.2885
verify_in,0.2751
compress_out,0.0148
decrypt_in,0.0155
encrypt_out,0.0144
decode_in,0.0150
fog_preprocessing,6.1247
fog_preprocessing,6.0164
verify_in,0.2942
integrity_out,0.0093
verify_in,0.2997
verify_in,0.2764
fog_preprocessing,6.2264
verify_in,0.2814
verify_in,0.2741
verify_in,0.2888
verify_in,0.2976
integrity_out,0.0094
verify_in,0.3010
verify_in,0.2881
verify_in,0.2777
verify_in,0.2688
verify_in,0.2921
verify_in,0.2687
verify_in,0.3118
fog_preprocessing,5.9310
verify_in,0.3119
verify_in,0.3104
fog_preprocessing,5.9473
integrity_out,0.0113
fog_preprocessing,6.0031
fog_preprocessing,5.9205
fog_preprocessing,6.4782
encode_out,0.0357
integrity_out,0.0104
encrypt_out,0.0112
decode_in,0.0120
encrypt_out,0.0414
decode_in,0.0423
decrypt_in,0.0258
decompress_in,0.0303
verify_in,0.0089
fog_preprocessing,5.9864
integrity_out,0.0096
encode_out,0.0345
encode_out,0.0321
encrypt_out,0.0334
decode_in,0.0341
decrypt_in,0.0213
encrypt_out,0.0344
decode_in,0.0354
decrypt_in,0.0123
decompress_in,0.0267
fog_preprocessing,5.9833
verify_in,0.0087
decompress_in,0.0228
verify_in,0.0085
fog_preprocessing,5.9942
fog_preprocessing,6.1813
integrity_out,0.0097
cloud_inference,6.7065
fog_preprocessing,5.9810
fog_preprocessing,5.9691
integrity_out,0.0116
compress_out,0.0226
decrypt_in,0.0232
fog_preprocessing,5.9649
integrity_out,0.0111
compress_out,0.0287
decrypt_in,0.0295
fog_preprocessing,5.9679
encrypt_out,0.0108
decode_in,0.0114
cloud_inference,9.5782
cloud_inference,9.7549
fog_preprocessing,5.9989
integrity_out,0.0176
fog_preprocessing,5.9977
compress_out,0.0263
decrypt_in,0.0269
fog_preprocessing,5.9454
fog_preprocessing,5.9331
integrity_out,0.0107
fog_preprocessing,6.0283
fog_preprocessing,5.9663
fog_preprocessing,5.9540
fog_preprocessing,5.9685
integrity_out,0.0102
fog_preprocessing,5.9923
fog_preprocessing,5.9593
encrypt_out,0.0203
decode_in,0.0210
integrity_out,0.0126
fog_preprocessing,5.9328
compress_out,0.0294
decrypt_in,0.0300
compress_out,0.0304
decrypt_in,0.0309
fog_preprocessing,5.9137
encrypt_out,0.0096
decode_in,0.0102
integrity_out,0.0093
encode_out,0.0220
encrypt_out,0.0354
decode_in,0.0364
decrypt_in,0.0216
decompress_in,0.0247
verify_in,0.0111
fog_preprocessing,5.9341
integrity_out,0.0113
fog_preprocessing,5.9448
compress_out,0.0212
decrypt_in,0.0217
fog_preprocessing,6.0181
fog_preprocessing,5.8858
integrity_out,0.0146
compress_out,0.0205
decrypt_in,0.0210
cloud_inference,6.2342
fog_preprocessing,5.9791
integrity_out,0.0123
fog_preprocessing,5.9852
compress_out,0.0271
decrypt_in,0.0278
integrity_out,0.0123
integrity_out,0.0081
integrity_out,0.0092
fog_preprocessing,5.9727
encrypt_out,0.0186
decode_in,0.0194
compress_out,0.0300
decrypt_in,0.0306
fog_preprocessing,5.8860
fog_preprocessing,5.9227
fog_preprocessing,5.9612
fog_preprocessing,5.9917
fog_preprocessing,5.9136
fog_preprocessing,5.9847
fog_preprocessing,5.9844
encrypt_out,0.0191
decode_in,0.0196
fog_preprocessing,6.1401
integrity_out,0.0158
integrity_out,0.0170
encode_out,0.0416
compress_out,0.0226
decrypt_in,0.0233
encrypt_out,0.0328
decode_in,0.0338
decrypt_in,0.0105
decompress_in,0.0254
verify_in,0.0109
fog_preprocessing,5.9223
cloud_inference,2.6020
fog_preprocessing,5.9813
fog_preprocessing,5.8867
integrity_out,0.0146
fog_preprocessing,5.9009
fog_preprocessing,5.8892
fog_preprocessing,5.9585
compress_out,0.0164
decrypt_in,0.0172
fog_preprocessing,6.0065
fog_preprocessing,5.9850
fog_preprocessing,5.8737
fog_preprocessing,5.9722
fog_preprocessing,5.9876
fog_preprocessing,6.0031
fog_preprocessing,6.0793
integrity_out,0.0103
fog_preprocessing,5.9397
fog_preprocessing,5.9372
integrity_out,0.0112
compress_out,0.0272
decrypt_in,0.0278
integrity_out,0.0109
integrity_out,0.0111
integrity_out,0.0111
compress_out,0.0270
decrypt_in,0.0277
fog_preprocessing,6.0117
integrity_out,0.0095
encode_out,0.0210
integrity_out,0.0092
compress_out,0.0193
decrypt_in,0.0198
integrity_out,0.0088
integrity_out,0.0087
integrity_out,0.0089
compress_out,0.0140
encrypt_out,0.0322
decode_in,0.0331
integrity_out,0.0088
compress_out,0.0132
decrypt_in,0.0137
encrypt_out,0.0090
decode_in,0.0095
integrity_out,0.0086
compress_out,0.0140
decrypt_in,0.0148
encrypt_out,0.0092
decode_in,0.0098
fog_preprocessing,5.9583
decrypt_in,0.0311
integrity_out,0.0097
integrity_out,0.0098
encode_out,0.0250
compress_out,0.0155
decrypt_in,0.0159
integrity_out,0.0102
encrypt_out,0.0090
decode_in,0.0095
integrity_out,0.0099
integrity_out,0.0090
compress_out,0.0133
decompress_in,0.0322
decrypt_in,0.0138
integrity_out,0.0097
encrypt_out,0.0293
decode_in,0.0301
integrity_out,0.0095
integrity_out,0.0098
compress_out,0.0173
decrypt_in,0.0179
integrity_out,0.0103
verify_in,0.0083
integrity_out,0.0113
integrity_out,0.0089
compress_out,0.0142
decrypt_in,0.0147
encode_out,0.0195
decrypt_in,0.0151
encrypt_out,0.0112
encrypt_out,0.0092
decode_in,0.0118
decode_in,0.0104
integrity_out,0.0088
integrity_out,0.0088
compress_out,0.0186
decrypt_in,0.0191
encode_out,0.0197
compress_out,0.0137
decrypt_in,0.0142
integrity_out,0.0092
encrypt_out,0.0090
decode_in,0.0096
integrity_out,0.0087
decompress_in,0.0208
integrity_out,0.0092
encrypt_out,0.0267
decode_in,0.0274
encrypt_out,0.0086
decode_in,0.0090
compress_out,0.0151
decrypt_in,0.0159
integrity_out,0.0091
integrity_out,0.0095
compress_out,0.0135
decrypt_in,0.0143
encrypt_out,0.0146
decode_in,0.0152
encrypt_out,0.0296
decode_in,0.0309
compress_out,0.0152
compress_out,0.0186
decrypt_in,0.0158
decrypt_in,0.0194
verify_in,0.0091
compress_out,0.0145
decrypt_in,0.0151
decrypt_in,0.0124
integrity_out,0.0093
encrypt_out,0.0091
decode_in,0.0097
encode_out,0.0200
integrity_out,0.0089
integrity_out,0.0090
integrity_out,0.0091
integrity_out,0.0091
integrity_out,0.0088
integrity_out,0.0090
integrity_out,0.0088
decrypt_in,0.0152
integrity_out,0.0089
compress_out,0.0133
decrypt_in,0.0139
encode_out,0.0195
encrypt_out,0.0091
decode_in,0.0097
integrity_out,0.0090
compress_out,0.0158
decrypt_in,0.0164
integrity_out,0.0091
integrity_out,0.0094
decompress_in,0.0230
compress_out,0.0182
decrypt_in,0.0187
integrity_out,0.0113
integrity_out,0.0129
encrypt_out,0.0290
decode_in,0.0297
integrity_out,0.0096
encrypt_out,0.0091
integrity_out,0.0090
decode_in,0.0096
integrity_out,0.0092
integrity_out,0.0090
integrity_out,0.0095
integrity_out,0.0096
integrity_out,0.0090
integrity_out,0.0091
decompress_in,0.0211
integrity_out,0.0090
integrity_out,0.0096
compress_out,0.0145
decrypt_in,0.0150
encrypt_out,0.0088
decode_in,0.0093
compress_out,0.0142
decrypt_in,0.0147
compress_out,0.0156
decrypt_in,0.0167
compress_out,0.0147
decrypt_in,0.0152
encrypt_out,0.0091
decode_in,0.0096
compress_out,0.0133
decrypt_in,0.0140
encrypt_out,0.0544
decode_in,0.0551
verify_in,0.0286
098
compress_out,0.0137
decrypt_in,0.0143
decrypt_in,0.0122
compress_out,0.0211
decrypt_in,0.0216
compress_out,0.0142
decrypt_in,0.0147
compress_out,0.0135
encrypt_out,0.0284
decrypt_in,0.0147
decode_in,0.0290
compress_out,0.0130
decrypt_in,0.0134
encrypt_out,0.0092
decode_in,0.0098
compress_out,0.0152
decrypt_in,0.0157
encrypt_out,0.0137
decode_in,0.0142
verify_in,0.0207
encode_out,0.0193
compress_out,0.0135
decrypt_in,0.0141
encrypt_out,0.0083
decode_in,0.0088
integrity_out,0.0096
compress_out,0.0131
decrypt_in,0.0136
encode_out,0.0197
encrypt_out,0.0086
decode_in,0.0091
compress_out,0.0158
decrypt_in,0.0163
compress_out,0.0142
decrypt_in,0.0149
compress_out,0.0141
decrypt_in,0.0147
encode_out,0.0194
compress_out,0.0180
decrypt_in,0.0317
encrypt_out,0.0099
decode_in,0.0103
compress_out,0.0175
decrypt_in,0.0194
compress_out,0.0141
decrypt_in,0.0146
compress_out,0.0135
decrypt_in,0.0139
compress_out,0.0137
decrypt_in,0.0142
encrypt_out,0.0095
decode_in,0.0108
compress_out,0.0152
decrypt_in,0.0157
compress_out,0.0154
decrypt_in,0.0159
compress_out,0.0138
decrypt_in,0.0143
encrypt_out,0.0087
decode_in,0.0092
compress_out,0.0133
decrypt_in,0.0138
encode_out,0.0210
encode_out,0.0192
compress_out,0.0126
encrypt_out,0.0096
decrypt_in,0.0132
decompress_in,0.0512
code_in,0.0102
decode_in,0.0104
compress_out,0.0161
compress_out,0.0158
decrypt_in,0.0169
decrypt_in,0.0166
encode_out,0.0194
encrypt_out,0.0115
decode_in,0.0121
compress_out,0.0188
decrypt_in,0.0193
encode_out,0.0222
compress_out,0.0171
decrypt_in,0.0176
encrypt_out,0.0121
decode_in,0.0126
compress_out,0.0184
decrypt_in,0.0189
encrypt_out,0.0083
decode_in,0.0088
encrypt_out,0.0098
decode_in,0.0103
encode_out,0.0191
encrypt_out,0.0083
decode_in,0.0088
encrypt_out,0.0731
compress_out,0.0143
decrypt_in,0.0148
compress_out,0.0133
decode_in,0.0842

encode_out,0.0202
compress_out,0.0141
decrypt_in,0.0146
compress_out,0.0131
decrypt_in,0.0135
compress_out,0.0145
decrypt_in,0.0151
compress_out,0.0138
decrypt_in,0.0143
compress_out,0.0129
decrypt_in,0.0134
compress_out,0.0129
decrypt_in,0.0135
encrypt_out,0.0083
decode_in,0.0088
compress_out,0.0140
decrypt_in,0.0144
encrypt_out,0.0119
compress_out,0.0144
encode_out,0.0216
decrypt_in,0.0153
decode_in,0.0127
encrypt_out,0.0114
decode_in,0.0118
compress_out,0.0162
compress_out,0.0172
decrypt_in,0.0177
decrypt_in,0.0167
compress_out,0.0162
decrypt_in,0.0166
compress_out,0.0135
decrypt_in,0.0141
compress_out,0.0158
decrypt_in,0.0164
compress_out,0.0145
decrypt_in,0.0150
compress_out,0.0157
decrypt_in,0.0162
encode_out,0.0215
compress_out,0.0153
decrypt_in,0.0158
compress_out,0.0133
decrypt_in,0.0139
compress_out,0.0139
decrypt_in,0.0146
compress_out,0.0158
decrypt_in,0.0163
compress_out,0.0180
decrypt_in,0.0185
compress_out,0.0145
decrypt_in,0.0152
encrypt_out,0.0088
compress_out,0.0171
decode_in,0.0092
decrypt_in,0.0177
encrypt_out,0.0091
decode_in,0.0095
encode_out,0.0216
encrypt_out,0.0120
decode_in,0.0125
encrypt_out,0.0084
decode_in,0.0090
encrypt_out,0.0100
decode_in,0.0105
encode_out,0.0213
compress_out,0.0152
encrypt_out,0.0102
decrypt_in,0.0157
decode_in,0.0107
encrypt_out,0.0094
encrypt_out,0.0125
decode_in,0.0097
encrypt_out,0.0094
decode_in,0.0132
decode_in,0.0101
encrypt_out,0.0124
decode_in,0.0130
encode_out,0.0213
encode_out,0.0215
encrypt_out,0.0146
decode_in,0.0152
encrypt_out,0.0108
decode_in,0.0113
encode_out,0.0191
encode_out,0.0191
compress_out,0.0151
decrypt_in,0.0155
encrypt_out,0.0098
decode_in,0.0103
encrypt_out,0.0096
encrypt_out,0.0088
decode_in,0.0106
decode_in,0.0096
encode_out,0.0190
encrypt_out,0.0086
decode_in,0.0091
encrypt_out,0.0094
decode_in,0.0099
encrypt_out,0.0103
decode_in,0.0109
encrypt_out,0.0118
decode_in,0.0126
encode_out,0.0192
encrypt_out,0.0090
decode_in,0.0096
encrypt_out,0.0089
decode_in,0.0093
encrypt_out,0.0088
encrypt_out,0.0089
decode_in,0.0093
decode_in,0.0096
encode_out,0.0210
encrypt_out,0.0093
decode_in,0.0099
encrypt_out,0.0113
decode_in,0.0120
encrypt_out,0.0103
decode_in,0.0108
encode_out,0.0236
encode_out,0.0216
encrypt_out,0.0130
decode_in,0.0136
encode_out,0.0206
encrypt_out,0.0120
decode_in,0.0126
encrypt_out,0.0101
decode_in,0.0106
encrypt_out,0.0087
encode_out,0.0209
decode_in,0.0094
encrypt_out,0.0094
decode_in,0.0099
encode_out,0.0184
encode_out,0.0187
encrypt_out,0.0087
decode_in,0.0092
encode_out,0.0197
encode_out,0.0185
encrypt_out,0.0083
decode_in,0.0088
encrypt_out,0.0100
decode_in,0.0106
encrypt_out,0.0085
decode_in,0.0090
encrypt_out,0.0089
decode_in,0.0094
encrypt_out,0.0093
encrypt_out,0.0087
decode_in,0.0098
decode_in,0.0098
encrypt_out,0.0089
decode_in,0.0094
encrypt_out,0.0088
decode_in,0.0104
encrypt_out,0.0086
decode_in,0.0091
encode_out,0.0200
encode_out,0.0197
encrypt_out,0.0113
decode_in,0.0117
encode_out,0.0200
encrypt_out,0.0099
decode_in,0.0104
encrypt_out,0.0138
decode_in,0.0143
encrypt_out,0.0112
decode_in,0.0117
encrypt_out,0.0092
decode_in,0.0098
encrypt_out,0.0090
decode_in,0.0095
encrypt_out,0.0092
decode_in,0.0098
encrypt_out,0.0085
decode_in,0.0091
encrypt_out,0.0095
decode_in,0.0101
encrypt_out,0.0093
decode_in,0.0102
encrypt_out,0.0084
decode_in,0.0089
encrypt_out,0.0093
decode_in,0.0099
encrypt_out,0.0091
decode_in,0.0097
encrypt_out,0.0086
decode_in,0.0091
encode_out,0.0187
encode_out,0.0191
encode_out,0.0183
encode_out,0.0182
encode_out,0.0181
encrypt_out,0.0087
decode_in,0.0093
encode_out,0.0181
encode_out,0.0193
encode_out,0.0193
encode_out,0.0198
encode_out,0.0195
encode_out,0.0210
encrypt_out,0.0123
decode_in,0.0128
encode_out,0.0219
encode_out,0.0229
encode_out,0.0187
encode_out,0.0184
encode_out,0.0191
encode_out,0.0176
encode_out,0.0187
encode_out,0.0183
encode_out,0.0179
encode_out,0.0194
encode_out,0.0186
encode_out,0.0179
encode_out,0.0181
encode_out,0.0191
encode_out,0.0190
encode_out,0.0202
encode_out,0.0222
encode_out,0.0186
encode_out,0.0198
encode_out,0.0224
encode_out,0.0206
encode_out,0.0189
encode_out,0.0198
encode_out,0.0215
encode_out,0.0206
encode_out,0.0190
encode_out,0.0202
encode_out,0.0190
encode_out,0.0199
encode_out,0.0205
encode_out,0.0187
encode_out,0.0194
encode_out,0.0190
encode_out,0.0197
encode_out,0.0196
encode_out,0.0191
encode_out,0.0206
encode_out,0.0189
encode_out,0.0192
encode_out,0.0211
encode_out,0.0209
encode_out,0.0200
encode_out,0.0224
encode_out,0.0180
encode_out,0.0180
encode_out,0.0191
fog_preprocessing,6.1278
integrity_out,0.0107
compress_out,0.0211
decrypt_in,0.0218
encrypt_out,0.0117
decode_in,0.0123
encode_out,0.0411
cloud_inference,9.3319
cloud_inference,9.7319
encrypt_out,0.0299
decode_in,0.0306
encrypt_out,0.0255
decode_in,0.0261
decompress_in,0.0194
encrypt_out,0.0248
decode_in,0.0253
encrypt_out,0.0247
decode_in,0.0252
verify_in,0.0097
encrypt_out,0.0251
decode_in,0.0257
encrypt_out,0.0261
decode_in,0.0267
encrypt_out,0.0232
decode_in,0.0238
encrypt_out,0.0233
decode_in,0.0239
decrypt_in,0.0114
encrypt_out,0.0268
decode_in,0.0274
encrypt_out,0.0231
decode_in,0.0235
encrypt_out,0.0238
decode_in,0.0244
encrypt_out,0.0364
decode_in,0.0371
encrypt_out,0.0235
decode_in,0.0240
encrypt_out,0.0239
decode_in,0.0245
cloud_inference,9.8361
encrypt_out,0.0361
decode_in,0.0368
encrypt_out,0.0234
decode_in,0.0239
encrypt_out,0.0265
decode_in,0.0270
encrypt_out,0.0240
decode_in,0.0248
encrypt_out,0.0219
decode_in,0.0224
encrypt_out,0.0236
decode_in,0.0241
encrypt_out,0.0245
decode_in,0.0251
encrypt_out,0.0224
decode_in,0.0229
encrypt_out,0.0227
decode_in,0.0232
encrypt_out,0.0223
decode_in,0.0228
encrypt_out,0.0225
decode_in,0.0230
encrypt_out,0.0253
decode_in,0.0259
encrypt_out,0.0228
decode_in,0.0233
encrypt_out,0.0293
decode_in,0.0297
encrypt_out,0.0254
decode_in,0.0260
encrypt_out,0.0236
decode_in,0.0242
encrypt_out,0.0234
decode_in,0.0238
cloud_inference,9.5495
encrypt_out,0.0244
decode_in,0.0249
encrypt_out,0.0285
decode_in,0.0291
encrypt_out,0.0254
decode_in,0.0260
encrypt_out,0.0235
decode_in,0.0241
encrypt_out,0.0220
decode_in,0.0226
encrypt_out,0.0253
decode_in,0.0259
encrypt_out,0.0421
decode_in,0.0426
encrypt_out,0.0224
decode_in,0.0228
encrypt_out,0.0232
decode_in,0.0236
encrypt_out,0.0238
decode_in,0.0243
encrypt_out,0.0231
decode_in,0.0235
encrypt_out,0.0234
encrypt_out,0.0227
decode_in,0.0239
decode_in,0.0233
encrypt_out,0.0221
decode_in,0.0226
encrypt_out,0.0242
decode_in,0.0250
encrypt_out,0.0229
decode_in,0.0234
encrypt_out,0.0243
decode_in,0.0248
encrypt_out,0.0315
decode_in,0.0320
encrypt_out,0.0250
encrypt_out,0.0236
decode_in,0.0254
encrypt_out,0.0275
decode_in,0.0244
decode_in,0.0286
encrypt_out,0.0220
decode_in,0.0225
encrypt_out,0.0245
encrypt_out,0.0241
decode_in,0.0249
encrypt_out,0.0249
decode_in,0.0248
decode_in,0.0257
encrypt_out,0.0224
decode_in,0.0230
encrypt_out,0.0218
decode_in,0.0223
encrypt_out,0.0236
decode_in,0.0243
encrypt_out,0.0246
decode_in,0.0252
encrypt_out,0.0217
decode_in,0.0222
encrypt_out,0.0222
decode_in,0.0226
encrypt_out,0.0233
encrypt_out,0.0230
decode_in,0.0238
decode_in,0.0236
encrypt_out,0.0289
decode_in,0.0296
encrypt_out,0.0237
decode_in,0.0242
encrypt_out,0.0234
decode_in,0.0239
encrypt_out,0.0281
decode_in,0.0287
encrypt_out,0.0294
decode_in,0.0300
encrypt_out,0.0251
decode_in,0.0256
encrypt_out,0.0245
decode_in,0.0250
encrypt_out,0.0292
decode_in,0.0296
encrypt_out,0.0248
decode_in,0.0255
encrypt_out,0.0238
decode_in,0.0242
encrypt_out,0.0240
decode_in,0.0245
encrypt_out,0.0233
decode_in,0.0238
encrypt_out,0.0247
decode_in,0.0252
encrypt_out,0.0267
decode_in,0.0274
encrypt_out,0.0242
decode_in,0.0248
encrypt_out,0.0236
decode_in,0.0240
encrypt_out,0.0221
decode_in,0.0226
encrypt_out,0.0240
decode_in,0.0246
encrypt_out,0.0238
decode_in,0.0243
encrypt_out,0.0234
decode_in,0.0240
encrypt_out,0.0228
decode_in,0.0232
encrypt_out,0.0238
decode_in,0.0245
encrypt_out,0.0239
decode_in,0.0244
decrypt_in,0.0148
encrypt_out,0.0290
decode_in,0.0296
decrypt_in,0.0111
verify_in,0.0121
decrypt_in,0.0089
decrypt_in,0.0093
decrypt_in,0.0118
decrypt_in,0.0108
decrypt_in,0.0113
decrypt_in,0.0150
decrypt_in,0.0095
decrypt_in,0.0101
decompress_in,0.0204
decrypt_in,0.0093
decrypt_in,0.0102
decrypt_in,0.0095
decrypt_in,0.0092
decrypt_in,0.0094
decrypt_in,0.0102
decrypt_in,0.0092
decrypt_in,0.0093
decrypt_in,0.0098
decrypt_in,0.0104
decrypt_in,0.0093
decrypt_in,0.0101
decrypt_in,0.0094
decrypt_in,0.0126
decrypt_in,0.0099
decrypt_in,0.0093
decrypt_in,0.0093
decrypt_in,0.0109
decrypt_in,0.0096
decrypt_in,0.0093
decrypt_in,0.0123
decrypt_in,0.0098
decrypt_in,0.0100
decrypt_in,0.0101
decrypt_in,0.0092
decrypt_in,0.0123
decrypt_in,0.0102
decrypt_in,0.0093
decrypt_in,0.0103
decrypt_in,0.0096
decrypt_in,0.0092
decrypt_in,0.0102
decrypt_in,0.0095
decrypt_in,0.0130
decrypt_in,0.0112
decrypt_in,0.0092
decrypt_in,0.0128
decrypt_in,0.0101
decrypt_in,0.0125
decrypt_in,0.0099
decrypt_in,0.0098
decrypt_in,0.0094
decrypt_in,0.0097
decrypt_in,0.0101
decrypt_in,0.0095
decrypt_in,0.0095
decrypt_in,0.0094
decrypt_in,0.0102
decrypt_in,0.0095
decrypt_in,0.0229
decrypt_in,0.0246
decrypt_in,0.0309
decrypt_in,0.0194
decrypt_in,0.0196
decrypt_in,0.0103
decrypt_in,0.0100
decrypt_in,0.0131
decrypt_in,0.0095
decrypt_in,0.0090
decrypt_in,0.0099
decrypt_in,0.0207
decrypt_in,0.0252
decrypt_in,0.0237
decrypt_in,0.0262
decrypt_in,0.0213
decrypt_in,0.0197
decrypt_in,0.0223
decrypt_in,0.0291
decrypt_in,0.0282
decrypt_in,0.0406
decrypt_in,0.0322
decrypt_in,0.0351
decrypt_in,0.0283
decrypt_in,0.0317
decrypt_in,0.0389
decrypt_in,0.0381
decrypt_in,0.0287
decompress_in,0.0398
decrypt_in,0.0334
decompress_in,0.0421
decompress_in,0.0405
decompress_in,0.0317
decompress_in,0.1026
decompress_in,0.1134
decompress_in,0.0753
decompress_in,0.1276
decompress_in,0.0699
verify_in,0.0254
decompress_in,0.1228
decompress_in,0.1066
decompress_in,0.0464
decompress_in,0.0640
decompress_in,0.1347
decompress_in,0.0507
decompress_in,0.0557
decompress_in,0.0444
decompress_in,0.0603
decompress_in,0.0898
decompress_in,0.0792
decompress_in,0.0698
decompress_in,0.0924
decompress_in,0.0725
decompress_in,0.0864
decompress_in,0.0929
decompress_in,0.1762
decompress_in,0.0434
decompress_in,0.1316
decompress_in,0.0466
decompress_in,0.0453
decompress_in,0.0683
decompress_in,0.0295
decompress_in,0.0545
decompress_in,0.0473
decompress_in,0.0357
decompress_in,0.0680
decompress_in,0.0427
decompress_in,0.0571
decompress_in,0.0457
decompress_in,0.1423
decompress_in,0.0732
decompress_in,0.0299
decompress_in,0.0707
decompress_in,0.0592
decompress_in,0.0606
decompress_in,0.0479
decompress_in,0.0635
decompress_in,0.0373
decompress_in,0.0539
decompress_in,0.0886
decompress_in,0.0803
decompress_in,0.0787
decompress_in,0.0525
decompress_in,0.0575
decompress_in,0.0351
decompress_in,0.0402
decompress_in,0.0309
decompress_in,0.0332
decompress_in,0.0394
decompress_in,0.0320
decompress_in,0.0946
decompress_in,0.0424
decompress_in,0.0557
decompress_in,0.0627
decompress_in,0.0356
decompress_in,0.0398
decompress_in,0.0245
decompress_in,0.0173
decompress_in,0.0764
decompress_in,0.0167
decompress_in,0.0237
decompress_in,0.0525
decompress_in,0.0172
decompress_in,0.0169
decompress_in,0.0635
decompress_in,0.0631
decompress_in,0.0339
decompress_in,0.0231
decompress_in,0.0518
decompress_in,0.0583
decompress_in,0.0447
decompress_in,0.0421
decompress_in,0.0434
decompress_in,0.0446
decompress_in,0.0473
decompress_in,0.0549
decompress_in,0.0371
verify_in,0.0096
verify_in,0.0219
decompress_in,0.0794
verify_in,0.0136
verify_in,0.0088
verify_in,0.0085
verify_in,0.0090
verify_in,0.0089
verify_in,0.0092
verify_in,0.0109
verify_in,0.0101
verify_in,0.0123
verify_in,0.0182
verify_in,0.0101
verify_in,0.0102
verify_in,0.0087
verify_in,0.0086
verify_in,0.0086
verify_in,0.0086
verify_in,0.0086
verify_in,0.0087
verify_in,0.0094
verify_in,0.0157
verify_in,0.0224
verify_in,0.0088
verify_in,0.0087
verify_in,0.0085
verify_in,0.0476
verify_in,0.0448
verify_in,0.0326
verify_in,0.0100
verify_in,0.0315
verify_in,0.0137
verify_in,0.0309
verify_in,0.0146
verify_in,0.0232
verify_in,0.0291
verify_in,0.0255
verify_in,0.0152
verify_in,0.0327
verify_in,0.0245
verify_in,0.0333
verify_in,0.0394
verify_in,0.0247
verify_in,0.0165
verify_in,0.0088
verify_in,0.0094
verify_in,0.0086
verify_in,0.0095
verify_in,0.0096
verify_in,0.0140
verify_in,0.0152
verify_in,0.0253
verify_in,0.0256
verify_in,0.0123
verify_in,0.0118
verify_in,0.0172
verify_in,0.0090
verify_in,0.0446
verify_in,0.0146
verify_in,0.0162
verify_in,0.0098
verify_in,0.0129
verify_in,0.0084
verify_in,0.0087
verify_in,0.0087
verify_in,0.0091
verify_in,0.0385
verify_in,0.0100
verify_in,0.0098
verify_in,0.0170
verify_in,0.0239
verify_in,0.0087
verify_in,0.0089
verify_in,0.0095
verify_in,0.0176
verify_in,0.0216
verify_in,0.0111
verify_in,0.0320
verify_in,0.0297
verify_in,0.0213
verify_in,0.0480
verify_in,0.0096
verify_in,0.0317
verify_in,0.0298
verify_in,0.0254
verify_in,0.0090
verify_in,0.0091
cloud_inference,7.2181
cloud_inference,7.4013
verify_in,0.0106
cloud_inference,5.8278
cloud_inference,8.3400
cloud_inference,8.4756
cloud_inference,8.5182
cloud_inference,10.7295
cloud_inference,6.1441
cloud_inference,7.8316
cloud_inference,7.7729
cloud_inference,9.7622
cloud_inference,7.5585
cloud_inference,7.5705
cloud_inference,6.4314
cloud_inference,9.1115
cloud_inference,8.5482
cloud_inference,8.7770
cloud_inference,8.0928
cloud_inference,9.1051
cloud_inference,8.8430
cloud_inference,9.2312
cloud_inference,8.2306
cloud_inference,9.0224
cloud_inference,8.9383
cloud_inference,9.4776
cloud_inference,9.1569
cloud_inference,8.5574
cloud_inference,10.0845
cloud_inference,9.5665
cloud_inference,9.1531
cloud_inference,5.8584
cloud_inference,9.6553
cloud_inference,9.2329
cloud_inference,9.0736
cloud_inference,7.5200
cloud_inference,8.8454
cloud_inference,9.5544
cloud_inference,9.4702
cloud_inference,8.6156
cloud_inference,8.1566
cloud_inference,9.1275
cloud_inference,8.7813
cloud_inference,9.4617
cloud_inference,7.0679
cloud_inference,8.5294
cloud_inference,9.1857
cloud_inference,9.7160
cloud_inference,8.7363
cloud_inference,7.3455
cloud_inference,8.7121
cloud_inference,8.6970
cloud_inference,8.2991
cloud_inference,6.7024
cloud_inference,7.7281
cloud_inference,8.8158
cloud_inference,8.3324
cloud_inference,9.4767
cloud_inference,6.8968
cloud_inference,6.5213
cloud_inference,9.2427
cloud_inference,9.4652
cloud_inference,9.0388
cloud_inference,8.9835
cloud_inference,9.0336
cloud_inference,8.7711
cloud_inference,10.2962
cloud_inference,8.7131
cloud_inference,7.2912
cloud_inference,8.5626
cloud_inference,10.7359
cloud_inference,9.9023
cloud_inference,5.9896
cloud_inference,5.5270
cloud_inference,9.6396
cloud_inference,9.8441
cloud_inference,9.8252
cloud_inference,8.1172
cloud_inference,9.8518
cloud_inference,8.8643
cloud_inference,10.3470
cloud_inference,10.1363
cloud_inference,8.6851
cloud_inference,9.4927
cloud_inference,10.2417
cloud_inference,11.7662
cloud_inference,7.8850
cloud_inference,10.6077
cloud_inference,8.9757
cloud_inference,8.0610
cloud_inference,5.1988
cloud_inference,4.6217
